WELL_ID,WELL_ADDRE,WELL_CITY,COUNTY,WELL_DEPTH,DIAMETER,longitude,latitude
280146801,13705 TANGELO ST.,SEBRING,HIGHLANDS,40,1,81-24-23.621,27-22-26.665
280151601,15 LEMON LANE,LAKE PLACID,HIGHLANDS,0,0,81-23-45.301,27-21-0.9810
280196201,2463 SAN REMO AVE.,AVON PARK,HIGHLANDS,0,0,81-27-6.3790,27-33-37.622
280200001,1721 N. HOMERIC RD.,AVON PARK,HIGHLANDS,0,0,81-32-24.077,27-37-5.2050
280230201,9001 LAKE LYNN DR.,SEBRING,HIGHLANDS,70,0,81-23-49.138,27-23-49.851
280271901,303 LAKE JOSEPHINE SHORES RD.,SEBRING,HIGHLANDS,0,0,81-25-4.9510,27-23-57.937
280274401,103 HOLLY HILL DR,LAKE PLACID,HIGHLANDS,0,0,81-20-27.852,27-15-24.948
280299001,8476 S.R. 17 S.,SEBRING,HIGHLANDS,580,2,81-23-57.814,27-23-42.129
280300101,226 HUNTLEY DRIVE,LAKE PLACID,HIGHLANDS,70,2,81-20-58.106,27-17-19.597
280105801,2458 SAN JOSE AV,AVON PARK,HIGHLANDS,0,2,81-27-4.6300,27-33-10.390
280117501,337 CLOVERLEAF RD.,LAKE PLACID,HIGHLANDS,0,0,81-23-47.616,27-20-32.722
280131701,464 THISELDO LANE,SEBRING,HIGHLANDS,0,0,81-28-19.195,27-21-45.626
280138401,3000 MEMORIAL DR.,SEBRING,HIGHLANDS,0,0,81-29-37.664,27-32-44.945
280151401,3527 HOYT AVE.,SEBRING,HIGHLANDS,0,0,81-24-20.318,27-28-1.1960
280163701,9201 MARKLAND LANE,SEBRING,HIGHLANDS,0,0,81-30-42.953,27-25-0.4480
280187701,258 HILLSIDE DR.,LAKE PLACID,HIGHLANDS,0,0,81-24-27.764,27-21-20.358
280224401,20 KELSEY RD.,LAKE PLACID,HIGHLANDS,0,2,81-20-31.960,27-15-11.340
280303801,3450 W. ASTOR RD.,AVON PARK,HIGHLANDS,80,2,81-33-46.377,27-38-6.0470
280312201,5205 KING AVE.,SEBRING,HIGHLANDS,0,1,81-24-46.148,27-22-34.147
280330601,3054 SCORALICK ROAD,AVON PARK,HIGHLANDS,0,2,81-33-16.405,27-37-32.513
280340801,1421 LAKE LOTELA DRIVE,AVON PARK,HIGHLANDS,0,0,81-28-22.002,27-34-14.074
280357401,123 MINI RANCH ROAD,SEBRING,HIGHLANDS,0,2,81-23-1.8800,27-27-40.880
290120901,9762 JOE EBERT RD.,THONOTOSASSA,HILLSBOROU,0,2,82-19-24.600,28-2 -11.119
290158601,9814 -16 JAMES STREET,THONOTOSASSA,HILLSBOROU,0,0,82-19-33.549,28-3 -13.433
290176101,10850 GEORGE SMITH RD,LITHIA,HILLSBOROU,0,4,82-4 -15.710,27-50-51.540
290185401,1413 EAST HENRY,TAMPA,HILLSBOROU,0,0,82-26-40.635,27-59-59.028
310005901,13825 97TH ST.,FELLSMERE,INDIAN,0,0,80-36-52.560,27-46-17.512
310015101,19835 99TH ST,FELLSMERE,INDIAN,80,2,80-36-33.357,27-46-30.802
320007901,P.O. BOX 373,GREENWOOD,JACKSON,0,0,85-9 -44.763,30-52-8.6450
320032001,5900 HARTSFIELD ROAD,GREENWOOD,JACKSON,0,0,85-6 -9.9920,30-49-32.722
320077101,P.O. BOX 324,ALFORD,JACKSON,0,0,85-23-10.821,30-39-35.063
320085401,5708 LILLY STREET,BASCOM,JACKSON,0,0,85-7 -0.3800,30-55-46.460
320100801,P.O. BOX 246,MARIANNA,JACKSON,0,0,85-12-30.599,30-47-46.829
320115101,"RT. 2, BOX 190",MARIANNA,JACKSON,70,0,85-14-6.7680,30-56-8.2980
320142401,"RT. 1, BOX 310",MARIANNA,JACKSON,0,0,85-3 -33.069,30-38-1.0140
320247201,"RT. 2, BOX 168",MARIANNA,JACKSON,0,0,85-12-25.198,30-56-0.4100
320264901,"RT. 7, BOX 386",MARIANNA,JACKSON,0,0,85-9 -43.198,30-52-43.279
320306601,5169 WOODGATE WAY,MARIANNA,JACKSON,0,0,85-9 -10.116,30-46-32.484
320331301,3713 WHISPERING PINES CR.,GREENWOOD,JACKSON,0,4,85-6 -52.820,30-51-9.6500
320366401,6136 HARTSFIELD ROAD,GREENWOOD,JACKSON,0,0,85-5 -1.4930,30-49-37.264
320387601,5463 BROWNTOWN RD,GRACEVILLE,JACKSON,0,4,85-28-39.600,30-57-54.100
320441401,5252 WINTERGREEN RD.,BASCOM,JACKSON,0,2,85-6 -45.524,30-55-12.832
350017401,10411 LAKE LOUISA ROAD,CLERMONT,LAKE,0,0,81-44-12.234,28-29-59.083
350063001,11120 BRONSON RD.,CLERMONT,LAKE,0,0,81-46-16.882,28-30-59.143
350097401,11819 OSWALT RD.,CLERMONT,LAKE,0,0,81-45-46.721,28-29-18.581
350190301,6702 LAKE KIRKLAND DR.,CLERMONT,LAKE,0,0,81-48-2.4480,28-26-39.516
350287701,17305 APSHAWA ROAD WEST,CLERMONT,LAKE,80,4,81-46-56.170,28-35-56.100
350363401,11910 COMPTON ROAD,CLERMONT,LAKE,120,4,81-45-45.200,28-28-8.4000
350387901,11072 LANE PARK ROAD,TAVARES,LAKE,340,4,81-46-40.000,28-47-7.4000
350450701,18110 MARKET STREET,GROVELAND,LAKE,230,4,81-51-27.030,28-36-41.050
350458901,1003 URICO GOLF ROAD,LADY LAKE,LAKE,140,4,81-56-10.680,28-53-49.400
350522101,14204 HUNTERS TRACE LANE,CLERMONT,LAKE,230,4,81-43-11.030,28-37-26.210
350528301,2841 HARTSOCK SAWMILL ROAD,LADY LAKE,LAKE,117,4,81-54-21.110,28-53-41.400
350553101,26439 WHITE MARSH STREET,SORRENTO,LAKE,168,4,81-31-8.1120,28-40-3.8400
380003201,2051 CR 323,MORRISTON,LEVY,0,0,82-24-45.488,29-18-1.3390
380007301,6650 SE 160TH AVE,MORRISTON,LEVY,0,2,82-30-35.750,29-13-50.010
390000801,HWY. 20 EAST,BRISTOL,LIBERTY,0,0,85-0 -38.054,30-15-29.833
420004801,13076 S.E. SUNSET HARBOR RD,WEIRSDALE,MARION,0,0,81-56-10.774,28-59-19.530
420005303,506 EMERALD RD.,OCALA,MARION,0,0,81-59-54.911,29-5 -40.396
420069301,3747 SE 173 TERRACE,OKLAWAHA,MARION,0,0,81-51-49.320,29-9 -10.836
320139401,"RT. 1, BOX 247",CAMPBELLTON,JACKSON,0,0,85-20-13.901,30-53-37.274
320193201,"RT. 1, BOX 352",MALONE,JACKSON,0,0,85-14-27.067,30-57-23.272
320244903,1009 STONE ROAD,GRAND RIDGE,JACKSON,0,0,85-0 -48.132,30-38-7.6560
320251301,P.O. BOX 429,MALONE,JACKSON,0,0,85-7 -28.448,30-52-2.3700
320260401,5837 HIGHWAY 71,GREENWOOD,JACKSON,0,0,85-11-33.740,30-59-30.830
320263401,5402 9TH ST.,MALONE,JACKSON,0,0,85-9 -49.109,30-57-25.901
320374501,4818 LOLA LN.,GREENWOOD,JACKSON,180,4,85-8 -20.180,30-52-45.020
320391401,5310 HUMMINGBIRD RD.,BASCOM,JACKSON,0,3,85-9 -3.0000,30-55-42.000
320399001,7643 HOWELL ROAD,SNEADS,JACKSON,0,4,84-57-24.000,30-44-37.600
320429701,3466 PEANUT RD,COTTONDALE,JACKSON,0,0,85-23-31.951,30-49-14.506
350003401,P.O. BOX 5000,LEESBURG,LAKE,0,0,81-49-31.556,28-49-35.582
350011401,12123 ELBERT ST.,CLERMONT,LAKE,0,4,81-46-50.951,28-31-25.284
350045101,9750 EAST HIGHWAY 50,CLERMONT,LAKE,0,0,81-41-10.386,28-32-46.396
350063101,11136 BRONSON RD.,CLERMONT,LAKE,0,0,81-46-15.014,28-30-55.902
350065701,11901 CYPRESS LANE,CLERMONT,LAKE,0,0,81-45-35.681,28-29-17.015
350073702,623 SHADY NOOK DR.,MONTVERDE,LAKE,0,0,81-42-58.906,28-37-12.289
350114701,15020 THOROUGHBRED LANE,MONTVERDE,LAKE,0,4,81-42-21.620,28-35-29.850
350198701,36606 CALHOUN RD.,EUSTIS,LAKE,280,2,81-36-32.987,28-53-4.4790
350257101,13414 VERMONT AVE.,ASTATULA,LAKE,0,2,81-44-2.4920,28-43-7.8050
350269101,24851 ADAIR AVE.,SORRENTO,LAKE,200,2,81-32-41.985,28-47-33.373
350293801,38210 TIMBERLANE DRIVE,UMATILLA,LAKE,180,4,81-37-43.100,28-54-20.280
350294801,18900 THIRD AVENUE,CLERMONT,LAKE,110,4,81-41-53.366,28-37-19.967
350299801,27025 OAK SHADOW LANE,MT DORA,LAKE,0,4,81-40-49.800,28-44-25.600
350306601,32627 WINDY OAK STREET LOT#112,SORRENTO,LAKE,100,4,81-32-34.600,28-49-38.000
350307101,2731 COUNTY ROAD 48,OKAHUMPKA,LAKE,225,4,81-54-30.700,28-44-9.3000
350311001,10801 ISLAND GROVE ROAD,CLERMONT,LAKE,190,4,81-47-37.400,28-30-17.200
350313401,18628 LONE DOVE LANE,CLERMONT,LAKE,230,4,81-43-15.000,28-37-4.3000
350367601,17253 HEARTWOOD LOOP,CLERMONT,LAKE,300,4,81-40-13.198,28-30-33.127
350386101,3747 SR 33,CLERMONT,LAKE,0,2,81-49-43.110,28-24-8.2500
350400301,305 COUNTY ROAD 466-A,FRUITLAND PARK,LAKE,0,4,81-56-58.090,28-51-42.790
350442901,12955 CYNTHIA LANE,CLERMONT,LAKE,260,4,81-44-35.610,28-37-40.200
350459101,2138,LADY LAKE,LAKE,200,4,81-55-4.6800,28-53-7.1000
350486601,31634 NILES,MOUNT PLYMOUTH,LAKE,93,4,81-31-58.030,28-48-38.410
350534001,40412 CR 439,UMATILLA,LAKE,110,4,81-35-33.240,28-56-14.960
350557201,C.R. 450,UMATILLA,LAKE,217,4,81-43-35.024,28-56-44.670
410004401,,PALMETTO,MANATEE,0,0,82-31-36.563,27-36-9.1080
430029301,5236 S.E. CHANNEL DR.,STUART,MARTIN,0,0,80-19-38.400,27-14-1.7000
430032501,4182 SE LINCOLN ST,STUART,MARTIN,0,0,80-11-50.520,27-8 -28.800
480072801,14013 COUNTRY ESTATE DR,WINTER GARDEN,ORANGE,0,0,81-35-48.746,28-31-20.968
480083801,17012 GLORY ANNA DR,WINTER GARDEN,ORANGE,0,0,81-38-30.030,28-32-37.734
480104801,1158 AVALON RD.,WINTER GARDEN,ORANGE,0,0,81-36-38.878,28-32-56.448
480178601,2952 SOUTHGATE TR.,ORLANDO,ORANGE,0,0,81-29-51.612,28-34-55.776
480182901,2026 CLARCONA-OCOEE ROAD,OCOEE,ORANGE,0,4,81-33-39.700,28-35-53.800
480242301,1533 CLARCONA OCOEE RD,OCOEE,ORANGE,0,0,81-32-31.100,28-35-24.200
480270101,849 S ORLANDO AVE,WINTER PARK,ORANGE,0,0,81-21-54.450,28-35-24.510
480310501,2323 MOCKINGHILL BIRD ROAD,APOPKA,ORANGE,0,4,81-32-49.000,28-37-21.000
480314601,2431 FISHERMAN'S PARADISE RD,APOPKA,ORANGE,0,0,81-32-51.000,28-37-37.000
480353001,3140 4TH ST,ORLANDO,ORANGE,0,2,81-6 -36.000,28-35-14.000
480390901,14220 TILDEN RD,WINTER GARDEN,ORANGE,0,0,81-35-44.754,28-30-18.354
490003501,2961 LAKE DR.,KISSIMMEE,OSCEOLA,0,0,81-31-42.844,28-16-30.167
520014601,1771 MEYERS COVE,TARPON SPRINGS,PINELLAS,0,0,82-46-50.549,28-10-8.1360
530002301,P.O. BOX 152,LAKE HAMILTON,POLK,0,0,81-33-41.065,28-2 -31.278
530026801,117 VALENCIA ST,WINTER HAVEN,POLK,193,0,81-45-13.493,28-0 -15.938
320012008,P.O. BOX 349 CITY HALL,MALONE,JACKSON,0,0,85-10-4.1050,30-57-29.361
320024201,"RT. 1, BOX 157",CAMPBELLTON,JACKSON,0,0,85-17-12.496,30-58-36.945
320077501,"RT. 4, BOX 390",MARIANNA,JACKSON,0,0,85-25-13.101,30-41-20.504
320105901,"RT. 1, BOX 346",CAMPBELLTON,JACKSON,0,0,85-24-39.445,30-56-26.242
320118801,"RT. 3, BOX 167",GRACEVILLE,JACKSON,0,0,85-34-12.048,30-52-19.592
320271701,"RT. 1, BOX 168-F",BASCOM,JACKSON,79,0,85-3 -14.222,30-53-40.915
320272101,6453 LOVEDALE RD,GREENWOOD,JACKSON,0,4,85-3 -20.100,30-52-52.500
320314401,3283 AZALEA RD,MARIANNA,JACKSON,0,0,85-11-2.2920,30-48-11.520
320330601,HWY 69,GRAND RIDGE,JACKSON,0,4,85-1 -3.7400,30-46-51.980
320353801,5161 WOODGATE WAY,MARIANNA,JACKSON,180,4,85-9 -49.890,30-46-3.4600
320377201,3724 BURBANK RD,MARIANNA,JACKSON,90,4,85-9 -41.090,30-50-7.3300
350003501,15712 LAGUNA RD,CLERMONT,LAKE,0,4,81-41-43.150,28-31-4.2800
350006201,11011 OLEANDER,CLERMONT,LAKE,0,0,81-46-21.180,28-29-58.140
350011801,10617 LAKE LOUISA DR.,CLERMONT,LAKE,0,0,81-44-18.337,28-30-1.2480
350021601,WOLF BRANCH ROAD,MOUNT DORA,LAKE,0,0,81-35-38.266,28-48-57.425
350067001,16324 JOHNS LAKE RD.,CLERMONT,LAKE,0,0,81-41-15.412,28-31-30.002
350073901,18440 TRIPLE E RD.,MONTVERDE,LAKE,0,0,81-43-0.7460,28-37-12.275
350190401,13714 KANSAS AVE.,ASTATULA,LAKE,0,0,81-44-9.2500,28-42-30.344
350209501,19810 WINDY HILL DRIVE,EUSTIS,LAKE,220,0,81-37-44.684,28-52-25.295
350215001,37114 NORTH THRILL HILL ROAD,EUSTIS,LAKE,0,4,81-37-2.6020,28-53-18.155
350280501,32542 SCENIC HILLS DR LOT 46,MOUNT DORA,LAKE,0,4,81-35-29.000,28-49-26.800
350397901,30431 ALCREST AVENUE,SORRENTO,LAKE,190,4,81-32-22.591,28-47-33.899
350403801,14430 OAK STREET,GROVELAND,LAKE,0,2,81-50-16.490,28-33-23.910
350420701,36745 RANCH ROAD,EUSTIS,LAKE,175,4,81-32-0.7800,28-53-4.2200
350441501,DEER MEADOW,EUSTIS,LAKE,120,4,81-43-50.410,28-53-14.390
350484801,17805 LAKE LUCY LANE,GROVELAND,LAKE,97,4,81-50-42.400,28-36-20.990
350542401,1451 PINE GROVE RD.,EUSTIS,LAKE,0,4,81-41-38.980,28-50-22.670
410010601,2804 CHAPMAN RD.,PALMETTO,MANATEE,0,0,82-32-7.1990,27-36-59.234
420056301,16659 S.E. 134TH TERR.,WEIRSDALE,MARION,0,0,81-55-45.344,28-58-50.565
430016601,1875 S. W. ANDREWS DR.,PALM CITY,MARTIN,0,0,80-18-11.453,27-11-10.756
480115501,12960 REAVES RD.,WINTER GARDEN,ORANGE,0,4,81-34-37.000,28-31-44.000
480162901,6811 MT. PLYMOUTH RD.,APOPKA,ORANGE,0,4,81-31-52.800,28-47-3.4000
480198601,653 BENION ROAD,APOPKA,ORANGE,0,4,81-32-49.600,28-40-18.900
480201101,6104 PLYMOUTH/SORRENTO RD,APOPKA,ORANGE,0,0,81-33-39.600,28-46-25.400
480206401,4210 FRANCES ANN CT,ZELLWOOD,ORANGE,0,4,81-36-44.100,28-44-43.000
480220401,2144 PLYMOUTH SORRENTO RD,APOPKA,ORANGE,0,0,81-33-28.800,28-42-55.400
480229401,9331 LK. HICKORY NUT DR,WINTER GARDEN,ORANGE,0,4,81-38-55.000,28-25-43.300
480265401,327 PANNSYLVANIA AV,OCOEE,ORANGE,0,4,81-31-32.000,28-33-56.000
480371901,911 ARMITAGE AVE,APOPKA,ORANGE,0,0,81-29-39.240,28-40-1.1460
510013501,4833 ESTATE CIR,LAND O' LAKES,PASCO,0,0,82-27-18.529,28-13-41.232
520009801,3993 TYRONE BLVD #200,ST PETERSBURG,PINELLAS,0,0,82-45-9.2600,27-48-35.520
530036301,3407 EDWARD STREET,BARTOW,POLK,0,0,81-38-31.524,27-55-18.440
530043801,4820 LUCERN PARK RD.,WINTER HAVEN,POLK,0,0,81-41-3.3250,28-4 -54.529
530110401,6301 LYNCHBURG RD,WINTER HAVEN,POLK,0,0,81-45-6.3360,28-4 -26.958
530113101,1109 ST. ANNE SHRINE RD,LAKE WALES,POLK,500,0,81-29-8.1330,27-52-40.851
280305501,2705 W JERNIGAN RD.,AVON PARK,HIGHLANDS,0,2,81-32-51.006,27-37-39.313
280362201,1506 US HWY 27 SOUTH,LAKE PLACID,HIGHLANDS,875,4,81-20-55.410,27-16-0.9300
290024901,905 S. SAINT CLERED AVE.,VALRICO,HILLSBOROU,0,0,82-14-10.820,27-55-35.742
290057801,8514 N 48TH ST,TAMPA,HILLSBOROU,0,0,82-24-29.550,28-1 -42.220
290059301,9450 LAZY LANE,TAMPA,HILLSBOROU,0,4,82-30-41.370,28-2 -9.0200
290100801,702 E. 119TH,TAMPA,HILLSBOROU,0,2,82-27-16.549,28-3 -22.770
290135301,9825 JAMES,THONOTOSASSA,HILLSBOROU,0,0,82-19-36.516,28-3 -13.320
290138501,9716 ELLISON ROAD,THONOTOSASSA,HILLSBOROU,0,3,82-19-41.730,28-2 -27.114
290211601,11524 OLD HILLS. RD.,SEFFNER,HILLSBOROU,0,0,82-18-20.477,27-59-47.857
310013401,7655 59 AVENUE,VERO BEACH,INDIAN,80,2,80-26-50.600,27-43-58.400
320143501,643 BLUEBERRY DRIVE,GRAND RIDGE,JACKSON,0,0,84-57-19.498,30-36-27.597
320255101,"RT. 3, BOX 323",MARIANNA,JACKSON,0,0,85-12-51.859,30-48-58.583
320289701,5970 HWY. 90,MARIANNA,JACKSON,0,0,85-5 -48.735,30-44-1.8870
320298901,2095 TAYLOR RD.,COTTONDALE,JACKSON,0,0,85-25-7.8580,30-45-55.867
320313601,4689 TIMBERLANE RD,BASCOM,JACKSON,0,4,85-1 -44.880,30-54-14.460
320316901,4751 MEADOWVIEW RD,MARIANNA,JACKSON,0,0,85-12-10.980,30-47-51.792
320338901,5650 FORT RD.,GREENWOOD,JACKSON,0,0,85-7 -24.000,30-52-3.0000
320368001,5035 CLIFF ROAD,GRACEVILLE,JACKSON,0,4,85-30-50.616,30-56-3.0840
320379901,4390 MCCHAPEL CH RD,MARIANNA,JACKSON,97,4,85-13-43.366,30-55-48.191
340001101,"ROUTE 1, BOX 10",MAYO,LAFAYETTE,0,0,83-8 -10.485,30-2 -16.331
340008501,RT 4 BOX 51,BRANFORD,LAFAYETTE,0,0,83-0 -44.440,29-58-22.300
350014901,P.O. BOX 435,GRAND ISLAND,LAKE,0,0,81-43-46.210,28-53-17.636
350078901,11710 AUDUBOND LANE,CLERMONT,LAKE,0,0,81-45-40.213,28-31-17.222
350121001,15042 THOROUGHBRED LN,MONTVERDE,LAKE,0,0,81-42-19.811,28-35-29.822
350123201,7241 CR 561,CLERMONT,LAKE,0,0,81-47-49.250,28-27-10.970
350155601,11311 BRONSON RD,CLERMONT,LAKE,0,2,81-46-9.2830,28-30-50.066
350157001,23603 OAK VALLEY LINE,SORRENTO,LAKE,230,4,81-33-59.400,28-49-12.400
350164701,25409 ROLLING OAK RD,SORRENTO,LAKE,0,4,81-32-20.100,28-49-40.800
350302301,35604 RADIO ROAD,LEESBURG,LAKE,0,2,81-47-24.050,28-52-5.4100
350316201,6971 GREEN SWAMP ROAD (S.WELL),CLERMONT,LAKE,226,4,81-47-48.550,28-26-41.610
350342001,12728 CYNTHIA LANE,CLERMONT,LAKE,0,4,81-44-40.690,28-37-55.650
350388101,28419 DISCOVERY ROAD,TAVARES,LAKE,256,4,81-42-42.000,28-45-36.100
350447101,31005 LOCHMORE CIRCLE,SORRENTO,LAKE,100,4,81-32-2.1930,28-48-1.2770
350461301,11600 RANCHO DRIVE,LEESBURG,LAKE,180,4,81-45-52.950,28-50-44.680
350493301,24920 DERBY DR,SORRENTO,LAKE,0,0,81-37-9.9700,28-51-7.6200
410006701,1320 33RD ST. WEST,BRADENTON,MANATEE,0,0,82-36-4.9090,27-25-58.458
420032101,12655 S.E. 122ND ST.,OKLAWAHA,MARION,0,0,81-56-36.564,29-2 -41.388
430048801,5029 SE EBBTIDE,STUART,MARTIN,0,0,80-11-58.887,27-8 -34.954
430052101,1908 SW MOORING DRIVE,PALM CITY,MARTIN,0,0,80-16-6.7800,27-10-49.328
430008301,3754 S.E. MATANZAS,STUART,MARTIN,0,0,80-12-2.8220,27-10-34.340
430031301,5240 SE EBBTIDE AVE,STUART,MARTIN,0,2,80-11-55.450,27-8 -25.990
430044101,4278 SE BROWARD ST,PORT SALERNO,MARTIN,0,0,80-11-46.107,27-8 -35.658
430048301,4926 CHANNEL DRIVE,STUART,MARTIN,0,0,80-11-53.865,27-8 -38.536
430054601,916 SW 36TH STREET,PALM CITY,MARTIN,0,0,80-15-56.690,27-9 -39.082
430055201,1148 SW 33RD STREET,PALM CITY,MARTIN,0,0,80-16-6.8880,27-9 -53.100
450005601,1021 N KINGS RD,CALLAHAN,NASSAU,0,0,81-49-50.055,30-35-41.614
460000602,P.O. BOX 98,BAKER,OKALOOSA,0,0,86-41-50.296,30-48-41.481
480053001,1237 EAST CROWN PT.,OCOEE,ORANGE,0,0,81-33-41.915,28-34-19.443
480103801,P.O.BOX 121092,CLERMONT,ORANGE,123,4,81-44-57.120,28-29-26.520
480121001,1431 CRESCENT LK. DR.,WINDERMERE,ORANGE,0,4,81-33-24.953,28-30-39.173
480136301,8640 8TH ST.,ORLANDO,ORANGE,0,4,81-30-8.0000,28-23-40.733
480197101,7233 DUDLEY AVE,MT DORA,ORANGE,0,4,81-39-3.6000,28-45-46.600
480244601,17623 DEER ISLE CIR,WT. GARDEN,ORANGE,0,4,81-38-44.658,28-32-5.7840
480295001,1137 DINGEN AV,GOTHA,ORANGE,0,4,81-31-25.000,28-31-44.000
480344401,4788 LK CARLTON DR,MT DORA,ORANGE,0,0,81-39-15.000,28-45-11.000
490001101,CITY HALL,ST. CLOUD,OSCEOLA,0,0,81-17-18.513,28-14-56.892
500007501,7694 4TH TERRACE,LAKE WORTH,PALMBEACH,0,0,80-7 -17.922,26-33-41.805
500018301,1612 NORTH 25TH CT,RIVIERA BEACH,PALMBEACH,0,0,80-4 -51.087,26-46-58.546
520013601,35204 US HWY 19N,PALM HARBOR,PINELLAS,0,0,82-44-29.360,28-5 -33.950
530037101,P.O. BOX 597,ALTURAS,POLK,0,0,81-42-40.260,27-51-43.091
530046101,4056 ALT. 27 NORTH,LAKE WALES,POLK,0,0,81-35-39.200,27-57-28.555
530067808,120 E. POMELO STREET,LAKE ALFRED,POLK,0,0,81-43-45.568,28-5 -35.939
530089101,1005 NEAL ROAD,DAVENPORT,POLK,200,0,81-35-43.166,28-9 -0.9730
530122401,P.O. BOX 2215,DAVENPORT,POLK,115,0,81-35-9.2000,28-8 -46.902
530139301,P.O. BOX 577,ALTURAS,POLK,0,0,81-32-10.454,27-56-4.8540
530152601,P.O. BOX 1324,LAKE WALES,POLK,0,0,81-28-27.120,27-52-57.720
530163001,P.O. BOX 840,DAVENPORT,POLK,0,0,81-37-35.760,28-13-7.6800
530176001,6245 TROI LANE,LAKELAND,POLK,0,0,81-55-45.736,27-56-36.715
530200801,130 HICKORY HAMMOCK ROAD,LAKE WALES,POLK,300,0,81-35-51.834,27-56-59.901
530217401,1725 FLINT DRIVE,AUBURNDALE,POLK,0,0,81-46-31.792,28-6 -59.521
530220801,2150 HWY 655,AUBURNDALE,POLK,365,2,81-49-21.973,28-8 -49.992
530246402,5656 TIMBERLANE ROAD,LAKE WALES,POLK,0,0,81-32-57.461,27-58-50.187
530266601,"RT. 1, BOX 210F",FT. MEADE,POLK,0,0,81-41-55.549,27-45-26.960
530344401,8515 MATHEWS RD.,LAKELAND,POLK,0,0,81-57-56.592,28-9 -9.8280
530370601,3816 GAINES COVE,WINTER HAVEN,POLK,0,0,81-42-52.562,27-58-32.138
530385601,160 MELHORN RD.,HAINES CITY,POLK,0,0,81-34-35.474,28-6 -32.179
530387401,2575 OLSON RD.,HAINES CITY,POLK,40,0,81-36-13.444,28-9 -4.4930
530437101,4043 PARK ROAD,HAINES CITY,POLK,115,0,81-36-53.820,28-9 -10.165
530438501,1650 WALKER RD.,WINTER HAVEN,POLK,0,0,82-2 -30.531,28-3 -44.697
530451201,311 N. SEMINOLE,FT. MEADE,POLK,0,0,81-44-16.479,27-44-20.262
530559201,2606 NURSERY RD.,LAKE WALES,POLK,200,2,81-36-11.460,27-57-3.0600
530578301,6964 PATRICA DR.,BARTOW,POLK,360,4,81-44-21.000,27-53-38.600
530587501,1737 DICKENS ROAD,LAKE WALES,POLK,250,4,81-33-57.160,28-0 -10.407
530765001,3001 CRYSTAL BEACH RD.,WINTER HAVEN,POLK,0,0,81-46-15.510,27-59-40.988
530774901,1465 HOLLY HILL RD,DAVENPORT,POLK,150,4,81-37-55.556,28-10-44.124
530796401,493 GERBER DAIRY RD,WINTER HAVEN,POLK,0,0,81-44-32.966,27-57-42.362
540002101,P.O. BOX 461,GEORGETOWN,PUTNAM,0,0,81-36-23.400,29-23-47.760
580022101,375 MAGNOLIA RD.,VENICE,SARASOTA,0,0,82-24-43.272,27-2 -56.508
580028301,421 VERNA RD,SARASOTA,SARASOTA,0,0,82-11-42.669,27-8 -31.531
610004001,1505 6TH AVENUE,WELLBORN,SUWANNEE,0,0,82-49-16.286,30-14-0.7060
620002401,"RT. 3, BOX 68",PERRY,TAYLOR,0,0,83-32-25.585,30-5 -33.674
640014701,2325 PRINCETON,DELAND,VOLUSIA,0,0,81-17-27.946,28-59-20.328
010011501,14445 N.W. 188TH ST.,ALACHUA,ALACHUA,0,0,82-32-33.864,29-47-3.3000
530051801,BOX 386,BABSON PARK,POLK,0,0,81-33-12.723,27-50-39.361
530124101,3040 E. CENTRAL AVE,BARTOW,POLK,0,0,81-43-11.726,27-52-36.847
530135810,3601 CYPRESS GARDENS ROAD,WINTER HAVEN,POLK,0,0,81-41-54.552,27-58-2.1210
530181401,1184 N. LAKE REEDY BLVD.,FROSTPROOF,POLK,114,0,81-30-26.960,27-45-25.045
530183301,36 COYER ROAD,HAINES CITY,POLK,50,0,81-34-35.936,28-1 -15.006
530198601,3425 PEACE RIVER ROAD,BARTOW,POLK,0,0,81-47-20.688,27-54-4.6080
530232101,P.O. BOX 281,LAKE ALFRED,POLK,0,0,81-43-0.1380,28-6 -33.052
530274401,1101 OLD BARTOW ROAD,LAKE WALES,POLK,101,0,81-39-11.625,27-54-52.253
530295701,715 EVANS RD.,POLK CITY,POLK,0,0,81-46-51.896,28-10-12.756
530319301,P.O. BOX 91,ALTURAS,POLK,0,0,81-48-28.800,27-52-7.6800
530363201,229 AVE. D.N.W.,WINTER HAVEN,POLK,0,0,81-43-45.577,28-1 -32.408
530383001,1740 CRUMP RD.,WINTER HAVEN,POLK,0,0,81-42-56.982,28-5 -3.7030
530409501,399 ADAMS RD.,MULBERRY,POLK,0,0,82-2 -40.344,27-55-20.953
530471301,3221 MELODY LN.,POLK CITY,POLK,0,0,81-51-47.870,28-15-40.801
530525301,325 FDC GROVE RD.,DAVENPORT,POLK,180,4,81-9 -39.030,28-38-55.900
530545901,316 HOLLY HILL RD.,DAVENPORT,POLK,150,4,81-37-54.415,28-10-34.284
530601201,2865 POND VIEW DRIVE,HAINES CITY,POLK,250,4,81-34-14.010,28-3 -27.030
530633201,228 LAKE TENNESSEE DR,AUBURNDALE,POLK,240,4,81-48-40.900,28-8 -26.800
530635001,2014 SPIRIT LAKE RD,WINTER HAVEN,POLK,93,4,81-46-48.540,28-0 -13.600
530667801,1011 HWY 540 SW,WINTER HAVEN,POLK,0,0,81-45-43.820,28-0 -13.250
530700801,812 ELOISE LOOP RD,WINTER HAVEN,POLK,0,0,81-58-28.660,27-43-12.345
